1m 6s 500,259
1m 6s 510,259
1m 6s 520,260
1m 6s 530,262
1m 6s 540,262
1m 6s 550,262
1m 6s 560,262
1m 6s 570,261
1m 6s 580,260
1m 6s 590,260
1m 6s 600,259
1m 6s 610,259
1m 6s 620,259
1m 6s 630,259
1m 6s 640,260
1m 6s 650,260
1m 6s 660,260
1m 6s 670,260
1m 6s 680,257
1m 6s 690,254
1m 6s 700,247
1m 6s 710,241
1m 6s 720,230
1m 6s 730,222
1m 6s 740,213
1m 6s 750,207
1m 6s 760,201
1m 6s 770,198
1m 6s 780,194
1m 6s 790,192
1m 6s 800,190
1m 6s 810,188
1m 6s 820,187
1m 6s 830,186
1m 6s 840,187
1m 6s 850,187
1m 6s 860,189
1m 6s 870,190
1m 6s 880,191
1m 6s 890,192
1m 6s 900,192
1m 6s 910,193
1m 6s 920,193
1m 6s 930,194
1m 6s 940,195
1m 6s 950,195
1m 6s 960,196
1m 6s 970,196
1m 6s 980,196
1m 6s 990,196
1m 7s   0,196
1m 7s  10,197
1m 7s  20,196
1m 7s  30,196
1m 7s  40,196
1m 7s  50,196
1m 7s  60,196
1m 7s  70,196
1m 7s  80,197
1m 7s  90,197
1m 7s 100,196
1m 7s 110,196
1m 7s 120,195
1m 7s 130,195
1m 7s 140,195
1m 7s 150,195
1m 7s 160,195
1m 7s 170,195
1m 7s 180,194
1m 7s 190,194
1m 7s 200,194
1m 7s 210,195
1m 7s 220,196
1m 7s 230,198
1m 7s 240,200
1m 7s 250,201
1m 7s 260,201
1m 7s 270,201
1m 7s 280,201
1m 7s 290,201
1m 7s 300,201
1m 7s 310,201
1m 7s 320,201
1m 7s 330,201
1m 7s 340,201
1m 7s 350,201
1m 7s 360,201
1m 7s 370,201
1m 7s 380,201
1m 7s 390,201
1m 7s 400,199
1m 7s 410,197
1m 7s 420,195
1m 7s 430,193
1m 7s 440,191
1m 7s 450,190
1m 7s 460,190
1m 7s 470,190
1m 7s 480,189
1m 7s 490,190
1m 7s 500,190
1m 7s 510,190
1m 7s 520,190
1m 7s 530,190
1m 7s 540,191
1m 7s 550,193
1m 7s 560,195
1m 7s 570,197
1m 7s 580,201
1m 7s 590,204
1m 7s 600,207
1m 7s 610,209
1m 7s 620,211
1m 7s 630,211
1m 7s 640,212
1m 7s 650,213
1m 7s 660,214
1m 7s 670,216
1m 7s 680,217
1m 7s 690,218
1m 7s 700,219
1m 7s 710,219
1m 7s 720,220
1m 7s 730,220
1m 7s 740,220
1m 7s 750,220
1m 7s 760,222
1m 7s 770,224
1m 7s 780,231
1m 7s 790,238
1m 7s 800,244
1m 7s 810,249
1m 7s 820,254
1m 7s 830,255
1m 7s 840,256
1m 7s 850,258
1m 7s 860,260
1m 7s 870,261
1m 7s 880,263
1m 7s 890,263
1m 7s 900,262
1m 7s 910,261
1m 7s 920,261
1m 7s 930,260
1m 7s 940,259
1m 7s 950,260
1m 7s 960,261
1m 7s 970,261
1m 7s 980,262
1m 7s 990,263
1m 8s   0,264
1m 8s  10,265
1m 8s  20,266
1m 8s  30,266
1m 8s  40,265
1m 8s  50,264
1m 8s  60,262
1m 8s  70,261
1m 8s  80,258
1m 8s  90,257
1m 8s 100,256
1m 8s 110,256
1m 8s 120,257
1m 8s 130,259
1m 8s 140,261
1m 8s 150,262
1m 8s 160,263
1m 8s 170,264
1m 8s 180,265
1m 8s 190,265
1m 8s 200,264
1m 8s 210,262
1m 8s 220,261
1m 8s 230,260
1m 8s 240,257
1m 8s 250,257
1m 8s 260,258
1m 8s 270,258
1m 8s 280,261
1m 8s 290,264
1m 8s 300,267
1m 8s 310,269
1m 8s 320,271
1m 8s 330,271
1m 8s 340,270
1m 8s 350,268
1m 8s 360,264
1m 8s 370,260
1m 8s 380,255
1m 8s 390,252
1m 8s 400,249
1m 8s 410,249
1m 8s 420,247
1m 8s 430,247
1m 8s 440,248
1m 8s 450,249
1m 8s 460,251
1m 8s 470,253
1m 8s 480,257
1m 8s 490,260
1m 8s 500,262
1m 8s 510,264
1m 8s 520,265
1m 8s 530,265
1m 8s 540,265
1m 8s 550,265
1m 8s 560,263
1m 8s 570,262
1m 8s 580,261
1m 8s 590,259
1m 8s 600,257
1m 8s 610,256
1m 8s 620,256
1m 8s 630,256
1m 8s 640,258
1m 8s 650,260
1m 8s 660,261
1m 8s 670,262
1m 8s 680,262
1m 8s 690,262
1m 8s 700,262
1m 8s 710,262
1m 8s 720,261
1m 8s 730,260
1m 8s 740,261
1m 8s 750,263
1m 8s 760,265
1m 8s 770,267
1m 8s 780,269
1m 8s 790,270
1m 8s 800,272
1m 8s 810,273
1m 8s 820,274
1m 8s 830,276
1m 8s 840,277
1m 8s 850,278
1m 8s 860,279
1m 8s 870,280
1m 8s 880,281
1m 8s 890,283
1m 8s 900,285
1m 8s 910,286
1m 8s 920,288
1m 8s 930,288
1m 8s 940,288
1m 8s 950,288
1m 8s 960,288
1m 8s 970,288
1m 8s 980,289
1m 8s 990,289
1m 9s   0,291
1m 9s  10,292
1m 9s  20,295
1m 9s  30,298
1m 9s  40,302
1m 9s  50,306
1m 9s  60,310
1m 9s  70,312
1m 9s  80,314
1m 9s  90,315
1m 9s 100,317
1m 9s 110,319
1m 9s 120,321
1m 9s 130,323
1m 9s 140,323
1m 9s 150,323
1m 9s 160,322
1m 9s 170,321
1m 9s 180,318
1m 9s 190,315
1m 9s 200,310
1m 9s 210,306
1m 9s 220,302
1m 9s 230,300
1m 9s 240,298
1m 9s 250,298
1m 9s 260,297
1m 9s 270,296
1m 9s 280,295
1m 9s 290,294
1m 9s 300,293
1m 9s 310,293
1m 9s 320,294
1m 9s 330,294
1m 9s 340,294
1m 9s 350,295
1m 9s 360,297
1m 9s 370,298
1m 9s 380,299
1m 9s 390,300
1m 9s 400,301
1m 9s 410,301
1m 9s 420,299
1m 9s 430,298
1m 9s 440,295
1m 9s 450,292
1m 9s 460,288
1m 9s 470,285
1m 9s 480,282
1m 9s 490,281
1m 9s 500,280
1m 9s 510,281
1m 9s 520,285
1m 9s 530,287
1m 9s 540,290
1m 9s 550,293
1m 9s 560,296
1m 9s 570,296
1m 9s 580,296
1m 9s 590,296
1m 9s 600,295
1m 9s 610,294
1m 9s 620,292
1m 9s 630,291
1m 9s 640,290
1m 9s 650,290
1m 9s 660,290
1m 9s 670,292
1m 9s 680,294
1m 9s 690,296
1m 9s 700,298
1m 9s 710,299
1m 9s 720,300
1m 9s 730,301
1m 9s 740,300
1m 9s 750,300
1m 9s 760,298
1m 9s 770,296
1m 9s 780,293
1m 9s 790,291
1m 9s 800,289
1m 9s 810,289
1m 9s 820,290
1m 9s 830,292
1m 9s 840,293
1m 9s 850,294
1m 9s 860,294
1m 9s 870,294
1m 9s 880,293
1m 9s 890,291
1m 9s 900,289
1m 9s 910,288
1m 9s 920,286
1m 9s 930,287
1m 9s 940,287
1m 9s 950,287
1m 9s 960,287
1m 9s 970,287
1m 9s 980,288
1m 9s 990,289
1m 10s   0,291
1m 10s  10,294
1m 10s  20,296
1m 10s  30,298
1m 10s  40,298
1m 10s  50,297
1m 10s  60,296
1m 10s  70,295
1m 10s  80,294
1m 10s  90,293
1m 10s 100,293
1m 10s 110,292
1m 10s 120,291
1m 10s 130,291
1m 10s 140,291
1m 10s 150,292
1m 10s 160,292
1m 10s 170,292
1m 10s 180,293
1m 10s 190,293
1m 10s 200,294
1m 10s 210,294
1m 10s 220,295
1m 10s 230,295
1m 10s 240,294
1m 10s 250,294
1m 10s 260,293
1m 10s 270,293
1m 10s 280,293
1m 10s 290,293
1m 10s 300,293
1m 10s 310,293
1m 10s 320,293
1m 10s 330,293
1m 10s 340,291
1m 10s 350,291
1m 10s 360,290
1m 10s 370,289
1m 10s 380,288
1m 10s 390,288
1m 10s 400,288
1m 10s 410,288
1m 10s 420,289
1m 10s 430,289
1m 10s 440,290
1m 10s 450,292
1m 10s 460,294
1m 10s 470,295
1m 10s 480,298
1m 10s 490,300
1m 10s 500,303
1m 10s 510,305
1m 10s 520,311
1m 10s 530,314
1m 10s 540,320
1m 10s 550,324
1m 10s 560,330
1m 10s 570,333
1m 10s 580,339
1m 10s 590,343
1m 10s 600,347
1m 10s 610,350
1m 10s 620,355
1m 10s 630,356
1m 10s 640,360
1m 10s 650,364
1m 10s 660,369
1m 10s 670,372
1m 10s 680,376
1m 10s 690,379
1m 10s 700,384
1m 10s 710,387
1m 10s 720,390
1m 10s 730,391
1m 10s 740,392
1m 10s 750,392
1m 10s 760,391
1m 10s 770,391
1m 10s 780,391
1m 10s 790,391
1m 10s 800,391
1m 10s 810,391
1m 10s 820,391
1m 10s 830,392
1m 10s 840,392
1m 10s 850,392
1m 10s 860,390
1m 10s 870,387
1m 10s 880,380
1m 10s 890,373
1m 10s 900,364
1m 10s 910,357
1m 10s 920,346
1m 10s 930,341
1m 10s 940,332
1m 10s 950,326
1m 10s 960,319
1m 10s 970,317
1m 10s 980,312
1m 10s 990,309
1m 11s   0,305
1m 11s  10,300
1m 11s  20,294
1m 11s  30,292
1m 11s  40,290
1m 11s  50,291
1m 11s  60,292
1m 11s  70,293
1m 11s  80,294
1m 11s  90,294
1m 11s 100,294
1m 11s 110,293
1m 11s 120,293
1m 11s 130,294
1m 11s 140,295
1m 11s 150,296
1m 11s 160,300
1m 11s 170,302
1m 11s 180,305
1m 11s 190,308
1m 11s 200,313
1m 11s 210,316
1m 11s 220,320
1m 11s 230,323
1m 11s 240,325
1m 11s 250,325
1m 11s 260,325
1m 11s 270,325
1m 11s 280,325
1m 11s 290,325
1m 11s 300,327
1m 11s 310,328
1m 11s 320,328
1m 11s 330,329
1m 11s 340,329
1m 11s 350,327
1m 11s 360,326
1m 11s 370,326
1m 11s 380,321
1m 11s 390,318
1m 11s 400,313
1m 11s 410,308
1m 11s 420,303
1m 11s 430,302
1m 11s 440,301
1m 11s 450,302
1m 11s 460,301
1m 11s 470,302
1m 11s 480,302
1m 11s 490,301
1m 11s 500,299
1m 11s 510,298
1m 11s 520,298
1m 11s 530,298
1m 11s 540,299
1m 11s 550,300
1m 11s 560,300
1m 11s 570,299
1m 11s 580,298
1m 11s 590,296
1m 11s 600,294
1m 11s 610,292
1m 11s 620,292
1m 11s 630,291
1m 11s 640,291
1m 11s 650,292
1m 11s 660,293
1m 11s 670,293
1m 11s 680,293
1m 11s 690,293
1m 11s 700,293
1m 11s 710,293
1m 11s 720,293
1m 11s 730,293
1m 11s 740,291
1m 11s 750,290
1m 11s 760,287
1m 11s 770,283
1m 11s 780,278
1m 11s 790,275
1m 11s 800,270
1m 11s 810,266
1m 11s 820,263
1m 11s 830,261
1m 11s 840,259
1m 11s 850,260
1m 11s 860,260
1m 11s 870,260
1m 11s 880,260
1m 11s 890,259
1m 11s 900,257
1m 11s 910,256
1m 11s 920,254
1m 11s 930,252
1m 11s 940,250
1m 11s 950,249
1m 11s 960,250
1m 11s 970,251
1m 11s 980,253
1m 11s 990,256
1m 12s   0,259
1m 12s  10,261
1m 12s  20,263
1m 12s  30,263
1m 12s  40,262
1m 12s  50,261
1m 12s  60,259
1m 12s  70,256
1m 12s  80,254
1m 12s  90,252
1m 12s 100,252
1m 12s 110,252
1m 12s 120,254
1m 12s 130,255
1m 12s 140,257
1m 12s 150,258
1m 12s 160,261
1m 12s 170,264
1m 12s 180,267
1m 12s 190,270
1m 12s 200,272
1m 12s 210,272
1m 12s 220,272
1m 12s 230,272
1m 12s 240,271
1m 12s 250,272
1m 12s 260,273
1m 12s 270,274
1m 12s 280,275
1m 12s 290,275
1m 12s 300,275
1m 12s 310,275
1m 12s 320,276
1m 12s 330,277
1m 12s 340,283
1m 12s 350,288
1m 12s 360,297
1m 12s 370,304
1m 12s 380,314
1m 12s 390,320
1m 12s 400,326
1m 12s 410,329
1m 12s 420,333
1m 12s 430,334
1m 12s 440,334
1m 12s 450,335
1m 12s 460,336
1m 12s 470,336
1m 12s 480,336
1m 12s 490,336
1m 12s 500,337
1m 12s 510,338
1m 12s 520,337
1m 12s 530,337
1m 12s 540,338
1m 12s 550,338
1m 12s 560,337
1m 12s 570,338
1m 12s 580,338
1m 12s 590,338
1m 12s 600,339
1m 12s 610,341
1m 12s 620,344
1m 12s 630,348
1m 12s 640,351
1m 12s 650,352
1m 12s 660,354
1m 12s 670,355
1m 12s 680,354
1m 12s 690,354
1m 12s 700,353
1m 12s 710,351
1m 12s 720,346
1m 12s 730,343
1m 12s 740,339
1m 12s 750,336
1m 12s 760,334
1m 12s 770,335
1m 12s 780,335
1m 12s 790,335
1m 12s 800,335
1m 12s 810,335
1m 12s 820,335
1m 12s 830,335
1m 12s 840,334
1m 12s 850,332
1m 12s 860,327
1m 12s 870,323
1m 12s 880,317
1m 12s 890,312
1m 12s 900,308
1m 12s 910,307
1m 12s 920,306
1m 12s 930,306
1m 12s 940,304
1m 12s 950,303
1m 12s 960,302
1m 12s 970,301
1m 12s 980,300
1m 12s 990,300
1m 13s   0,300
1m 13s  10,300
1m 13s  20,300
1m 13s  30,301
1m 13s  40,301
1m 13s  50,300
1m 13s  60,299
1m 13s  70,298
1m 13s  80,297
1m 13s  90,296
1m 13s 100,295
1m 13s 110,295
1m 13s 120,294
1m 13s 130,294
1m 13s 140,292
1m 13s 150,292
1m 13s 160,290
1m 13s 170,288
1m 13s 180,286
1m 13s 190,284
1m 13s 200,282
1m 13s 210,281
1m 13s 220,281
1m 13s 230,281
1m 13s 240,282
1m 13s 250,283
1m 13s 260,283
1m 13s 270,283
1m 13s 280,284
1m 13s 290,284
1m 13s 300,286
1m 13s 310,288
1m 13s 320,289
1m 13s 330,290
1m 13s 340,290
1m 13s 350,290
1m 13s 360,290
1m 13s 370,290
1m 13s 380,290
1m 13s 390,290
1m 13s 400,290
1m 13s 410,289
1m 13s 420,290
1m 13s 430,291
1m 13s 440,292
1m 13s 450,294
1m 13s 460,296
1m 13s 470,298
1m 13s 480,301
1m 13s 490,304
1m 13s 500,308
1m 13s 510,311
1m 13s 520,316
1m 13s 530,319
1m 13s 540,322
1m 13s 550,323
1m 13s 560,325
1m 13s 570,325
1m 13s 580,325
1m 13s 590,325
1m 13s 600,326
1m 13s 610,328
1m 13s 620,329
1m 13s 630,330
1m 13s 640,329
1m 13s 650,328
1m 13s 660,328
1m 13s 670,327
1m 13s 680,326
1m 13s 690,327
1m 13s 700,326
1m 13s 710,326
1m 13s 720,325
1m 13s 730,324
1m 13s 740,324
1m 13s 750,323
1m 13s 760,321
1m 13s 770,320
1m 13s 780,315
1m 13s 790,311
1m 13s 800,305
1m 13s 810,301
1m 13s 820,296
1m 13s 830,294
1m 13s 840,292
1m 13s 850,292
1m 13s 860,292
1m 13s 870,292
1m 13s 880,292
1m 13s 890,291
1m 13s 900,290
1m 13s 910,289
1m 13s 920,286
1m 13s 930,283
1m 13s 940,280
1m 13s 950,277
1m 13s 960,271
1m 13s 970,268
1m 13s 980,264
1m 13s 990,261
1m 14s   0,258
1m 14s  10,258
1m 14s  20,257
1m 14s  30,257
1m 14s  40,258
1m 14s  50,259
1m 14s  60,259
1m 14s  70,259
1m 14s  80,258
1m 14s  90,257
1m 14s 100,255
1m 14s 110,255
1m 14s 120,254
1m 14s 130,253
1m 14s 140,253
1m 14s 150,253
1m 14s 160,252
1m 14s 170,252
1m 14s 180,252
1m 14s 190,253
1m 14s 200,253
1m 14s 210,253
1m 14s 220,252
1m 14s 230,251
1m 14s 240,248
1m 14s 250,246
1m 14s 260,242
1m 14s 270,239
1m 14s 280,233
1m 14s 290,229
1m 14s 300,224
1m 14s 310,221
1m 14s 320,218
1m 14s 330,217
1m 14s 340,217
1m 14s 350,217
1m 14s 360,218
1m 14s 370,219
1m 14s 380,222
1m 14s 390,224
1m 14s 400,229
1m 14s 410,234
1m 14s 420,240
1m 14s 430,245
1m 14s 440,252
1m 14s 450,256
1m 14s 460,262
1m 14s 470,267
1m 14s 480,272
1m 14s 490,275
1m 14s 500,276
1m 14s 510,275
1m 14s 520,272
1m 14s 530,268
1m 14s 540,265
1m 14s 550,263
1m 14s 560,261
1m 14s 570,262
1m 14s 580,262
1m 14s 590,262
1m 14s 600,261
1m 14s 610,261
1m 14s 620,261
1m 14s 630,261
1m 14s 640,262
1m 14s 650,262
1m 14s 660,262
1m 14s 670,262
1m 14s 680,262
1m 14s 690,263
1m 14s 700,262
1m 14s 710,262
1m 14s 720,262
1m 14s 730,262
1m 14s 740,262
1m 14s 750,263
1m 14s 760,263
1m 14s 770,262
1m 14s 780,262
1m 14s 790,261
1m 14s 800,262
1m 14s 810,262
1m 14s 820,262
1m 14s 830,263
1m 14s 840,263
1m 14s 850,263
1m 14s 860,263
1m 14s 870,262
1m 14s 880,263
1m 14s 890,264
1m 14s 900,265
1m 14s 910,265
1m 14s 920,266
1m 14s 930,267
1m 14s 940,268
1m 14s 950,270
1m 14s 960,272
1m 14s 970,275
1m 14s 980,278
1m 14s 990,280
1m 15s   0,283
1m 15s  10,285
1m 15s  20,287
1m 15s  30,288
1m 15s  40,289
1m 15s  50,289
1m 15s  60,288
1m 15s  70,287
1m 15s  80,286
1m 15s  90,285
1m 15s 100,284
1m 15s 110,283
1m 15s 120,282
1m 15s 130,281
1m 15s 140,279
1m 15s 150,278
1m 15s 160,278
1m 15s 170,278
1m 15s 180,278
1m 15s 190,277
1m 15s 200,277
1m 15s 210,276
1m 15s 220,275
1m 15s 230,274
1m 15s 240,273
1m 15s 250,273
1m 15s 260,271
1m 15s 270,270
1m 15s 280,268
1m 15s 290,266
1m 15s 300,263
1m 15s 310,262
1m 15s 320,261
1m 15s 330,261
1m 15s 340,261
1m 15s 350,261
1m 15s 360,262
1m 15s 370,262
1m 15s 380,262
1m 15s 390,263
1m 15s 400,262
1m 15s 410,262
1m 15s 420,262
1m 15s 430,261
1m 15s 440,260
1m 15s 450,261
1m 15s 460,261
1m 15s 470,261
1m 15s 480,260
1m 15s 490,260
1m 15s 500,260
1m 15s 510,260
1m 15s 520,259
1m 15s 530,260
1m 15s 540,260
1m 15s 550,260
1m 15s 560,259
1m 15s 570,259
1m 15s 580,258
1m 15s 590,258
1m 15s 600,257
1m 15s 610,256
1m 15s 620,256
1m 15s 630,256
1m 15s 640,256
1m 15s 650,256
1m 15s 660,258
1m 15s 670,259
1m 15s 680,261
1m 15s 690,263
1m 15s 700,266
1m 15s 710,267
1m 15s 720,268
1m 15s 730,268
1m 15s 740,267
1m 15s 750,266
1m 15s 760,265
1m 15s 770,265
1m 15s 780,263
1m 15s 790,262
1m 15s 800,261
1m 15s 810,260
1m 15s 820,259
1m 15s 830,259
1m 15s 840,258
1m 15s 850,258
1m 15s 860,257
1m 15s 870,256
1m 15s 880,254
1m 15s 890,253
1m 15s 900,252
1m 15s 910,251
1m 15s 920,250
1m 15s 930,250
1m 15s 940,248
1m 15s 950,247
1m 15s 960,244
1m 15s 970,241
1m 15s 980,237
1m 15s 990,234
1m 16s   0,230
1m 16s  10,228
1m 16s  20,226
1m 16s  30,224
1m 16s  40,222
1m 16s  50,221
1m 16s  60,221
1m 16s  70,221
1m 16s  80,221
1m 16s  90,220
1m 16s 100,220
1m 16s 110,221
1m 16s 120,222
1m 16s 130,225
1m 16s 140,227
1m 16s 150,229
1m 16s 160,232
1m 16s 170,233
1m 16s 180,233
1m 16s 190,233
1m 16s 200,233
1m 16s 210,234
1m 16s 220,233
1m 16s 230,234
1m 16s 240,234
1m 16s 250,233
1m 16s 260,233
1m 16s 270,233
1m 16s 280,232
1m 16s 290,232
1m 16s 300,233
1m 16s 310,233
1m 16s 320,233
1m 16s 330,233
1m 16s 340,233
1m 16s 350,233
1m 16s 360,233
1m 16s 370,233
1m 16s 380,233
1m 16s 390,234
1m 16s 400,234
1m 16s 410,234
1m 16s 420,234
1m 16s 430,233
1m 16s 440,233
1m 16s 450,233
1m 16s 460,233
1m 16s 470,233
1m 16s 480,233
1m 16s 490,233
1m 16s 500,233
1m 16s 510,232
1m 16s 520,233
1m 16s 530,233
1m 16s 540,233
1m 16s 550,234
1m 16s 560,234
1m 16s 570,234
1m 16s 580,234
1m 16s 590,233
1m 16s 600,233
1m 16s 610,232
1m 16s 620,232
1m 16s 630,233
1m 16s 640,233
1m 16s 650,233
1m 16s 660,234
1m 16s 670,234
1m 16s 680,234
1m 16s 690,234
1m 16s 700,234
1m 16s 710,234
1m 16s 720,233
1m 16s 730,233
1m 16s 740,233
1m 16s 750,233
1m 16s 760,233
1m 16s 770,234
1m 16s 780,234
1m 16s 790,234
1m 16s 800,234
1m 16s 810,233
1m 16s 820,233
1m 16s 830,233
1m 16s 840,232
1m 16s 850,232
1m 16s 860,232
1m 16s 870,232
1m 16s 880,233
1m 16s 890,233
1m 16s 900,233
1m 16s 910,233
1m 16s 920,233
1m 16s 930,233
1m 16s 940,233
1m 16s 950,232
1m 16s 960,232
1m 16s 970,232
1m 16s 980,232
1m 16s 990,232
1m 17s   0,233
1m 17s  10,233
1m 17s  20,232
1m 17s  30,232
1m 17s  40,232
1m 17s  50,233
1m 17s  60,233
1m 17s  70,233
1m 17s  80,233
1m 17s  90,232
1m 17s 100,231
1m 17s 110,230
1m 17s 120,230
1m 17s 130,230
1m 17s 140,230
1m 17s 150,231
1m 17s 160,231
1m 17s 170,231
1m 17s 180,231
1m 17s 190,232
1m 17s 200,233
1m 17s 210,234
1m 17s 220,236
1m 17s 230,238
1m 17s 240,240
1m 17s 250,241
1m 17s 260,245
1m 17s 270,247
1m 17s 280,248
1m 17s 290,249
1m 17s 300,251
1m 17s 310,251
1m 17s 320,250
1m 17s 330,249
1m 17s 340,249
1m 17s 350,248
1m 17s 360,247
1m 17s 370,246
1m 17s 380,247
1m 17s 390,249
1m 17s 400,251
1m 17s 410,254
1m 17s 420,257
1m 17s 430,259
1m 17s 440,260
1m 17s 450,261
1m 17s 460,261
1m 17s 470,261
1m 17s 480,260
1m 17s 490,260
1m 17s 500,260
1m 17s 510,260
1m 17s 520,259
1m 17s 530,259
1m 17s 540,260
1m 17s 550,260
1m 17s 560,261
1m 17s 570,262
1m 17s 580,264
1m 17s 590,265
1m 17s 600,266
1m 17s 610,266
1m 17s 620,267
1m 17s 630,268
1m 17s 640,267
1m 17s 650,267
1m 17s 660,266
1m 17s 670,265
1m 17s 680,264
1m 17s 690,263
1m 17s 700,264
1m 17s 710,264
1m 17s 720,264
1m 17s 730,265
1m 17s 740,265
1m 17s 750,265
1m 17s 760,266
1m 17s 770,266
1m 17s 780,266
1m 17s 790,267
1m 17s 800,268
1m 17s 810,269
1m 17s 820,272
1m 17s 830,275
1m 17s 840,281
1m 17s 850,285
1m 17s 860,290
1m 17s 870,293
1m 17s 880,295
1m 17s 890,295
1m 17s 900,295
1m 17s 910,294
1m 17s 920,293
1m 17s 930,293
1m 17s 940,290
1m 17s 950,288
1m 17s 960,284
1m 17s 970,281
1m 17s 980,278
1m 17s 990,276
1m 18s   0,274
1m 18s  10,272
1m 18s  20,270
1m 18s  30,268
1m 18s  40,267
1m 18s  50,266
1m 18s  60,265
1m 18s  70,264
1m 18s  80,264
1m 18s  90,263
1m 18s 100,261
1m 18s 110,261
1m 18s 120,262
1m 18s 130,262
1m 18s 140,262
1m 18s 150,262
1m 18s 160,261
1m 18s 170,259
1m 18s 180,257
1m 18s 190,256
1m 18s 200,255
1m 18s 210,255
1m 18s 220,256
1m 18s 230,258
1m 18s 240,260
1m 18s 250,262
1m 18s 260,264
1m 18s 270,265
1m 18s 280,265
1m 18s 290,265
1m 18s 300,264
1m 18s 310,262
1m 18s 320,261
1m 18s 330,260
1m 18s 340,259
1m 18s 350,259
1m 18s 360,260
1m 18s 370,260
1m 18s 380,260
1m 18s 390,260
1m 18s 400,260
1m 18s 410,261
1m 18s 420,261
1m 18s 430,262
1m 18s 440,262
1m 18s 450,262
1m 18s 460,262
1m 18s 470,262
1m 18s 480,262
1m 18s 490,263
1m 18s 500,263
1m 18s 510,263
1m 18s 520,263
1m 18s 530,262
1m 18s 540,262
1m 18s 550,262
1m 18s 560,262
1m 18s 570,262
1m 18s 580,263
1m 18s 590,263
1m 18s 600,263
1m 18s 610,262
1m 18s 620,262
1m 18s 630,260
1m 18s 640,259
1m 18s 650,259
1m 18s 660,259
1m 18s 670,259
1m 18s 680,260
1m 18s 690,261
1m 18s 700,262
1m 18s 710,262
1m 18s 720,263
1m 18s 730,263
1m 18s 740,262
1m 18s 750,261
1m 18s 760,259
1m 18s 770,258
1m 18s 780,257
1m 18s 790,257
1m 18s 800,257
1m 18s 810,258
1m 18s 820,259
1m 18s 830,260
1m 18s 840,261
1m 18s 850,261
1m 18s 860,261
1m 18s 870,262
1m 18s 880,262
1m 18s 890,263
1m 18s 900,264
1m 18s 910,264
1m 18s 920,265
1m 18s 930,265
1m 18s 940,266
1m 18s 950,267
1m 18s 960,267
1m 18s 970,268
1m 18s 980,268
1m 18s 990,268
1m 19s   0,270
1m 19s  10,271
1m 19s  20,275
1m 19s  30,279
1m 19s  40,285
1m 19s  50,289
1m 19s  60,293
1m 19s  70,294
1m 19s  80,295
1m 19s  90,295
1m 19s 100,295
1m 19s 110,295
1m 19s 120,293
1m 19s 130,290
1m 19s 140,287
1m 19s 150,286
1m 19s 160,285
1m 19s 170,287
1m 19s 180,289
1m 19s 190,290
1m 19s 200,291
1m 19s 210,290
1m 19s 220,287
1m 19s 230,284
1m 19s 240,279
1m 19s 250,274
1m 19s 260,268
1m 19s 270,265
1m 19s 280,262
1m 19s 290,260
1m 19s 300,260
1m 19s 310,261
1m 19s 320,262
1m 19s 330,262
1m 19s 340,263
1m 19s 350,262
1m 19s 360,261
1m 19s 370,262
1m 19s 380,263
1m 19s 390,265
1m 19s 400,267
1m 19s 410,270
1m 19s 420,273
1m 19s 430,275
1m 19s 440,278
1m 19s 450,279
1m 19s 460,282
1m 19s 470,284
1m 19s 480,286
1m 19s 490,287
1m 19s 500,291
1m 19s 510,294
1m 19s 520,298
1m 19s 530,302
1m 19s 540,306
1m 19s 550,307
1m 19s 560,307
1m 19s 570,307
1m 19s 580,306
1m 19s 590,305
1m 19s 600,303
1m 19s 610,302
1m 19s 620,302
1m 19s 630,301
1m 19s 640,301
1m 19s 650,302
1m 19s 660,305
1m 19s 670,308
1m 19s 680,313
1m 19s 690,318
1m 19s 700,323
1m 19s 710,326
1m 19s 720,329
1m 19s 730,330
1m 19s 740,331
1m 19s 750,331
1m 19s 760,331
1m 19s 770,331
1m 19s 780,331
1m 19s 790,330
1m 19s 800,331
1m 19s 810,331
1m 19s 820,331
1m 19s 830,331
1m 19s 840,331
1m 19s 850,330
1m 19s 860,328
1m 19s 870,326
1m 19s 880,323
1m 19s 890,320
1m 19s 900,315
1m 19s 910,313
1m 19s 920,307
1m 19s 930,303
1m 19s 940,299
1m 19s 950,297
1m 19s 960,293
1m 19s 970,293
1m 19s 980,291
1m 19s 990,290
1m 20s   0,287
1m 20s  10,284
1m 20s  20,279
1m 20s  30,275
1m 20s  40,271
1m 20s  50,268
1m 20s  60,265
1m 20s  70,264
1m 20s  80,263
1m 20s  90,263
1m 20s 100,263
1m 20s 110,263
1m 20s 120,264
1m 20s 130,265
1m 20s 140,265
1m 20s 150,264
1m 20s 160,264
1m 20s 170,263
1m 20s 180,262
1m 20s 190,262
1m 20s 200,262
1m 20s 210,263
1m 20s 220,265
1m 20s 230,266
1m 20s 240,269
1m 20s 250,270
1m 20s 260,272
1m 20s 270,272
1m 20s 280,274
1m 20s 290,274
1m 20s 300,273
1m 20s 310,273
1m 20s 320,274
1m 20s 330,274
1m 20s 340,274
1m 20s 350,276
1m 20s 360,277
1m 20s 370,277
1m 20s 380,279
1m 20s 390,280
1m 20s 400,280
1m 20s 410,281
1m 20s 420,282
1m 20s 430,282
1m 20s 440,283
1m 20s 450,283
1m 20s 460,286
1m 20s 470,289
1m 20s 480,291
1m 20s 490,293
